rule_id;domaine;type;priorite;statut_actuel;texte_source;article;url;version_date_declaree;enonce_actuel;exceptions_statut_actuel;verdict;methode;verifie_par;date_verification;statut_vise;enonce_corrige;article_corrige;paragraphe_corrige;url_corrigee;version_date_constatee;exceptions_statut;exceptions_constatees;gold_ready;gold_ready_motif;commentaire
SFDR-R-009;SFDR;CLASSIFICATION;CRITICAL;validated;Règlement (UE) 2019/2088 (SFDR);Article 9;http://publications.europa.eu/resource/cellar/4f50e277-1a53-11ea-8c1f-01aa75ed71a1.0009.02/DOC_1;2020-01-01;L'article 9 vise les produits financiers qui ont l'investissement durable pour objectif et fixe les informations précontractuelles correspondantes, notamment l'explication de la manière dont cet objectif doit être atteint et, lorsqu'un indice est désigné comme indice de référence, la façon dont il est aligné sur cet objectif.;identified_and_incorporated;;primary_text_fetched;;;source_checked;;;;;;;;;;"TEXTE OFFICIEL — Article 9 Transparence des investissements durables dans les informations précontractuelles publiées 1. Lorsqu’un produit financier a pour objectif l’investissement durable et qu’un indice a été désigné comme indice de référence, les informations à publier en vertu de l’article 6, paragraphes 1 et 3, sont accompagnées: a) d’informations sur la manière dont l’indice désigné est aligné sur cet objectif; b) d’une explication indiquant pourquoi et comment l’indice désigné aligné sur cet objectif diffère d’un indice de marché large. 2. Lorsqu’un produit financier a pour objectif l’investissement du"
AMF-R-002;AMF;OBLIGATION;HIGH;source_checked;Position-recommandation AMF DOC-2020-03;Position-recommandation DOC-2020-03;https://www.amf-france.org/fr/reglementation/doctrine/doc-2020-03;2020-01-01;La position-recommandation AMF DOC-2020-03 distingue plusieurs niveaux de communication sur la prise en compte de critères extra-financiers, du niveau central au niveau réduit, selon le degré d'engagement du produit.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;"RÉSERVES — exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation ; source doctrinale : elle éclaire l'application d'un texte, elle ne vaut pas preuve principale pour une disposition législative"
AMF-R-003;AMF;OBLIGATION;HIGH;source_checked;Position-recommandation AMF DOC-2020-03;Position-recommandation DOC-2020-03;https://www.amf-france.org/fr/reglementation/doctrine/doc-2020-03;2020-01-01;La position-recommandation AMF DOC-2020-03 traite de la cohérence entre la dénomination d'un placement collectif faisant référence à des considérations extra-financières et la réalité de l'approche mise en œuvre.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;"RÉSERVES — exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation ; source doctrinale : elle éclaire l'application d'un texte, elle ne vaut pas preuve principale pour une disposition législative"
AMF-R-005;AMF;SCOPE;HIGH;draft;Règlement général de l'AMF;Règlement général;https://www.amf-france.org/fr/reglementation/reglement-general;2020-01-01;Le règlement général de l'AMF fixe les règles applicables aux acteurs et aux produits relevant de la compétence de l'Autorité des marchés financiers, et se distingue de la doctrine, qui explicite l'interprétation retenue par l'Autorité.;unknown;;;;;;;;;;;;;;;RÉSERVES — texte primaire non récupéré : https://www.amf-france.org/fr/reglementation/reglement-general : HTTPError — HTTP Error 404: Not Found
DORA-R-004;DORA;PROCEDURE;HIGH;source_checked;Règlement (UE) 2022/2554 (DORA);Articles 8 à 13;http://publications.europa.eu/resource/cellar/0caf473a-85bd-11ed-9887-01aa75ed71a1.0009.02/DOC_1;2020-01-01;Les articles 8 à 13 du règlement (UE) 2022/2554 organisent les fonctions du cadre de gestion du risque TIC : identification des fonctions et actifs, protection et prévention, détection des activités anormales, réponse et rétablissement, politiques de sauvegarde et de restauration, apprentissage et évolution.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;"TEXTE OFFICIEL — Article 8 Identification 1. Aux fins du cadre de gestion du risque lié aux TIC visé à l’article 6, paragraphe 1, les entités financières identifient, classent et documentent de manière adéquate toutes les fonctions métiers , tous les rôles et toutes les responsabilités s’appuyant sur les TIC, les actifs informationnels et les actifs de TIC qui soutiennent ces fonctions, ainsi que leurs rôles et dépendances en ce qui concerne le risque lié aux TIC. Les entités financières examinent si nécessaire, et au moins une fois par an, le caractère adéquat de cette classification et de toute documentation || RÉSERVES — ancrage « Articles 8 à 13 » : 6 articles couverts (8, 9, 10, 11, 12, 13), à découper avant qu'un gold puisse le citer ; exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation"
DORA-R-006;DORA;PROCEDURE;HIGH;source_checked;Règlement (UE) 2022/2554 (DORA);Article 17;http://publications.europa.eu/resource/cellar/0caf473a-85bd-11ed-9887-01aa75ed71a1.0009.02/DOC_1;2020-01-01;L'article 17 impose de définir, d'établir et de mettre en œuvre un processus de gestion des incidents liés aux TIC permettant de les détecter, de les gérer et de les notifier.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — Article 17 Processus de gestion des incidents liés aux TIC 1. Les entités financières définissent, établissent et mettent en œuvre un processus de gestion des incidents liés aux TIC afin de détecter, de gérer et de notifier les incidents liés aux TIC. 2. Les entités financières enregistrent tous les incidents liés aux TIC et les cybermenaces importantes. Les entités financières mettent en place des procédures et des processus adéquats pour assurer une surveillance, un traitement et un suivi cohérents et intégrés des incidents liés aux TIC, pour veiller à ce que les causes originelles soient id || RÉSERVES — exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation
DORA-R-012;DORA;CLASSIFICATION;HIGH;source_checked;Règlement (UE) 2022/2554 (DORA);Article 31;http://publications.europa.eu/resource/cellar/0caf473a-85bd-11ed-9887-01aa75ed71a1.0009.02/DOC_1;2020-01-01;L'article 31 organise la désignation, par les autorités européennes de surveillance, des prestataires tiers de services TIC critiques, et les soumet à un cadre de supervision spécifique.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;"TEXTE OFFICIEL — Article 31 Désignation de prestataires tiers critiques de services TIC 1. Les AES, agissant par l’intermédiaire du comité mixte et sur recommandation du forum de supervision établi conformément à l’article 32, paragraphe 1: a) désignent les prestataires tiers de services TIC qui sont critiques pour les entités financières, à l’issue d’une évaluation tenant compte des critères précisés au paragraphe 2; b) désignent comme superviseur principal pour chaque prestataire tiers critique de services TIC l’AES responsable, conformément aux règlements (UE) n o 1093/2010, (UE) n o 1094/2010 ou (UE) n o 1 || RÉSERVES — exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation"
LCBFT-R-004;LCBFT;OBLIGATION;HIGH;draft;Code monétaire et financier;Article L.561-5-1;https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000006072026/LEGISCTA000020196177;2020-01-01;L'article L.561-5-1 du code monétaire et financier impose de recueillir, avant d'entrer en relation d'affaires, les informations relatives à l'objet et à la nature de cette relation et tout élément d'information pertinent.;unknown;;;;;;;;;;;;;;;RÉSERVES — Légifrance répond HTTP 403 depuis cet environnement : le Code monétaire et financier ne peut pas être consulté ici
LCBFT-R-011;LCBFT;RECORD_KEEPING;HIGH;draft;Code monétaire et financier;Article L.561-12;https://www.legifrance.gouv.fr/codes/section_lc/LEGITEXT000006072026/LEGISCTA000020196177;2020-01-01;L'article L.561-12 du code monétaire et financier impose de conserver pendant cinq ans à compter de la clôture des comptes ou de la cessation des relations les documents et informations relatifs à l'identité des clients et aux opérations effectuées.;unknown;;;;;;;;;;;;;;;RÉSERVES — Légifrance répond HTTP 403 depuis cet environnement : le Code monétaire et financier ne peut pas être consulté ici
LCBFT-R-013;LCBFT;SCOPE;HIGH;source_checked;Directive (UE) 2015/849, modifiée par la directive (UE) 2018/843;Ensemble de la directive;http://publications.europa.eu/resource/cellar/0bff31ef-0b49-11e5-8817-01aa75ed71a1.0009.03/DOC_1;2020-01-01;La directive (UE) 2015/849, modifiée notamment par la directive (UE) 2018/843, constitue le cadre européen relatif à la prévention de l'utilisation du système financier aux fins du blanchiment de capitaux et du financement du terrorisme, transposé en droit français dans le code monétaire et financier.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;"RÉSERVES — la source dit l'acte modifié, mais aucune version consolidée au 2020-01-01 n'existe (02015L0849-20200101) : la date de consolidation applicable doit être établie, sans quoi la règle est vérifiée contre le texte d'origine ; ancrage « Ensemble de la directive » : aucun article désigné, la règle est vérifiée contre l'acte entier et aucun gold ne pourra citer sa disposition ; exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation"
MIFID-R-005;MIFID;DISCLOSURE;HIGH;source_checked;Directive 2014/65/UE (MIFID II);Article 25;http://publications.europa.eu/resource/cellar/056587cf-f1f8-11e3-8cd4-01aa75ed71a1.0009.03/DOC_1;2020-01-01;L'article 25 impose, en cas de conseil en investissement à un client de détail, de lui fournir une déclaration d'adéquation précisant le conseil fourni et la manière dont il répond à ses préférences, objectifs et autres caractéristiques.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — 6. L’entreprise d’investissement fournit au client des rapports adéquats sur le service qu’elle dispense sur un support durable. Ces rapports incluent des communications périodiques aux clients, en fonction du type et de la complexité des instruments financiers concernés ainsi que de la nature du service fourni aux clients, et comprennent, lorsqu’il y a lieu, les coûts liés aux transactions effectuées et aux services fournis au nom du client. Lorsqu’elle fournit des conseils en investissement, l’entreprise d’investissement remet au client, avant que la transaction ne soit effectuée, une déclar || RÉSERVES — exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation
SFDR-R-002;SFDR;DISCLOSURE;HIGH;source_checked;Règlement (UE) 2019/2088 (SFDR);Article 3;http://publications.europa.eu/resource/cellar/4f50e277-1a53-11ea-8c1f-01aa75ed71a1.0009.02/DOC_1;2020-01-01;L'article 3 impose aux acteurs des marchés financiers et aux conseillers financiers de publier sur leur site internet des informations sur leurs politiques d'intégration des risques en matière de durabilité dans leur processus de décision d'investissement ou de conseil.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — Article 3 Transparence des politiques relatives aux risques en matière de durabilité 1. Les acteurs des marchés financiers publient sur leur site internet des informations concernant leurs politiques relatives à l’intégration des risques en matière de durabilité dans leur processus de prise de décision en matière d’investissement. 2. Les conseillers financiers publient sur leur site internet des informations concernant leurs politiques relatives à l’intégration des risques en matière de durabilité dans leurs conseils en investissement ou leurs conseils en assurance. || RÉSERVES — exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation
SFDR-R-004;SFDR;GOVERNANCE;MEDIUM;source_checked;Règlement (UE) 2019/2088 (SFDR);Article 5;http://publications.europa.eu/resource/cellar/4f50e277-1a53-11ea-8c1f-01aa75ed71a1.0009.02/DOC_1;2020-01-01;L'article 5 impose d'inclure dans les politiques de rémunération des informations sur la manière dont ces politiques sont cohérentes avec l'intégration des risques en matière de durabilité, et de les publier sur le site internet.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — Article 5 Transparence des politiques de rémunération en ce qui concerne l’intégration des risques en matière de durabilité 1. Les acteurs des marchés financiers et les conseillers financiers incluent dans leurs politiques de rémunération des informations sur la manière dont ces politiques sont adaptées à l’intégration des risques en matière de durabilité et publient ces informations sur leur site internet. 2. Les informations visées au paragraphe 1 sont incluses dans les politiques de rémunération que les acteurs des marchés financiers et les conseillers financiers sont tenus d’établir et de  || RÉSERVES — exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation
SFDR-R-006;SFDR;DISCLOSURE;HIGH;source_checked;Règlement (UE) 2019/2088 (SFDR);Article 7;http://publications.europa.eu/resource/cellar/4f50e277-1a53-11ea-8c1f-01aa75ed71a1.0009.02/DOC_1;2020-01-01;L'article 7 impose d'indiquer dans l'information précontractuelle si un produit financier prend en compte les principales incidences négatives sur les facteurs de durabilité, et le cas échéant comment.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;"TEXTE OFFICIEL — Article 7 Transparence des incidences négatives en matière de durabilité au niveau des produits financiers 1. Au plus tard le 30 décembre 2022 , pour chaque produit financier, lorsqu’un acteur des marchés financiers applique l’article 4, paragraphe 1, point a), ou l’article 4, paragraphe 3 ou 4, les informations à publier visées à l’article 6, paragraphe 3, comprennent ce qui suit: a) une explication claire et motivée indiquant si un produit financier prend en compte les principales incidences négatives sur les facteurs de durabilité et, dans l’affirmative, la manière dont il le fait; b) une d || RÉSERVES — exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation"
SFDR-R-010;SFDR;DISCLOSURE;MEDIUM;source_checked;Règlement (UE) 2019/2088 (SFDR);Article 10;http://publications.europa.eu/resource/cellar/4f50e277-1a53-11ea-8c1f-01aa75ed71a1.0009.02/DOC_1;2020-01-01;L'article 10 impose de publier et de tenir à jour, sur le site internet, des informations relatives aux produits relevant des articles 8 et 9, notamment la description des caractéristiques ou de l'objectif d'investissement durable et les méthodes utilisées pour les évaluer et les suivre.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;"TEXTE OFFICIEL — Article 10 Transparence de la promotion des caractéristiques environnementales ou sociales et des investissements durables sur les sites internet 1. Les acteurs des marchés financiers publient et tiennent à jour sur leur site internet les informations suivantes pour chaque produit financier visé à l’article 8, paragraphe 1, et à l’article 9, paragraphes 1, 2 et 3: a) une description des caractéristiques environnementales ou sociales ou de l’objectif d’investissement durable; b) des informations sur les méthodes utilisées pour évaluer, mesurer et surveiller les caractéristiques environnementale || RÉSERVES — exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation"
SFDR-R-011;SFDR;DISCLOSURE;HIGH;source_checked;Règlement (UE) 2019/2088 (SFDR);Article 11;http://publications.europa.eu/resource/cellar/4f50e277-1a53-11ea-8c1f-01aa75ed71a1.0009.02/DOC_1;2020-01-01;L'article 11 impose d'inclure dans les rapports périodiques des produits relevant des articles 8 et 9 une description de la mesure dans laquelle les caractéristiques environnementales ou sociales sont respectées, ou de l'incidence globale du produit en matière de durabilité.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;"TEXTE OFFICIEL — Article 11 Transparence de la promotion des caractéristiques environnementales ou sociales et des investissements durables dans les rapports périodiques 1. Lorsque les acteurs des marchés financiers mettent à disposition un produit financier visé à l’article 8, paragraphe 1, ou à l’article 9, paragraphe 1, 2 ou 3, ils décrivent notamment dans les rapports périodiques: a) pour un produit financier visé à l’article 8, paragraphe 1, la mesure dans laquelle les caractéristiques environnementales ou sociales sont respectées; b) pour un produit financier visé à l’article 9, paragraphe 1, 2 ou 3: i)  || RÉSERVES — exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation"
SFDR-R-012;SFDR;OBLIGATION;MEDIUM;source_checked;Règlement (UE) 2019/2088 (SFDR);Article 12;http://publications.europa.eu/resource/cellar/4f50e277-1a53-11ea-8c1f-01aa75ed71a1.0009.02/DOC_1;2020-01-01;L'article 12 impose de tenir à jour les informations publiées au titre des articles 3, 5 et 10 et, en cas de modification d'une information, d'en publier une explication claire.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — Article 12 Réexamen des informations publiées 1. Les acteurs des marchés financiers veillent à ce que toutes les informations publiées conformément à l’article 3, à l’article 5 ou à l’article 10 soient tenues à jour. Lorsqu’un acteur des marchés financiers modifie ces informations, il publie une explication claire de cette modification sur le même site internet. 2. Le paragraphe 1 s’applique mutatis mutandis aux conseillers financiers en ce qui concerne toute information publiée conformément aux articles 3 et 5. || RÉSERVES — exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation
SFDR-R-014;SFDR;DISCLOSURE;HIGH;source_checked;Règlement délégué (UE) 2022/1288 (RTS SFDR);Ensemble du règlement délégué;http://publications.europa.eu/resource/cellar/488221b0-0bb4-11ed-b11c-01aa75ed71a1.0009.03/DOC_1;2020-01-01;Le règlement délégué (UE) 2022/1288 précise le contenu, les méthodes et la présentation des informations SFDR, et fixe des modèles obligatoires en annexe pour les informations précontractuelles et périodiques des produits relevant des articles 8 et 9.;unknown;;primary_text_fetched;;;source_checked;;;;;;;;;;"RÉSERVES — ancrage « Ensemble du règlement délégué » : aucun article désigné, la règle est vérifiée contre l'acte entier et aucun gold ne pourra citer sa disposition ; exceptions jamais cherchées : à trancher entre « listed » et « none_identified » avant toute validation"
DORA-R-005;DORA;EXCEPTION;HIGH;validated;Règlement (UE) 2022/2554 (DORA);Article 16;http://publications.europa.eu/resource/cellar/0caf473a-85bd-11ed-9887-01aa75ed71a1.0009.02/DOC_1;2020-01-01;L'article 16 prévoit un cadre simplifié de gestion du risque lié aux TIC pour certaines entités financières limitativement énumérées.;identified_and_incorporated;;primary_text_fetched;;;source_checked;;;;;;;;;;"TEXTE OFFICIEL — Article 16 Cadre simplifié de gestion du risque lié aux TIC 1. Les articles 5 à 15 du présent règlement ne s’appliquent pas aux petites entreprises d’investissement non interconnectées et aux établissements de paiement exemptés en vertu de la directive (UE) 2015/2366; aux établissements exemptés en vertu de la directive 2013/36/UE pour lesquels les États membres ont décidé de ne pas appliquer l’option visée à l’article 2, paragraphe 4, du présent règlement; aux établissements de monnaie électronique exemptés en vertu de la directive 2009/110/CE; et aux petites institutions de retraite professi"
DORA-R-009;DORA;OBLIGATION;HIGH;validated;Règlement (UE) 2022/2554 (DORA);Articles 24 à 26;http://publications.europa.eu/resource/cellar/0caf473a-85bd-11ed-9887-01aa75ed71a1.0009.02/DOC_1;2020-01-01;Les articles 24 à 26 du règlement (UE) 2022/2554 imposent un programme de tests de résilience opérationnelle numérique et prévoient, pour certaines entités, des tests de pénétration fondés sur la menace.;identified_and_incorporated;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — Article 24 Exigences générales applicables à la réalisation de tests de résilience opérationnelle numérique 1. Afin d’évaluer l’état de préparation en vue du traitement d’incidents liés aux TIC, de recenser les faiblesses, les défaillances et les lacunes en matière de résilience opérationnelle numérique et de mettre rapidement en œuvre des mesures correctives, les entités financières, autres que les microentreprises, établissent, maintiennent et réexaminent, en tenant compte des critères énoncés à l’article 4, paragraphe 2, un programme solide et complet de tests de résilience opérationnelle n || RÉSERVES — ancrage « Articles 24 à 26 » : 3 articles couverts (24, 25, 26), à découper avant qu'un gold puisse le citer
DORA-R-013;DORA;DEADLINE;HIGH;source_checked;Règlement (UE) 2022/2554 (DORA);Article 64;http://publications.europa.eu/resource/cellar/0caf473a-85bd-11ed-9887-01aa75ed71a1.0009.02/DOC_1;2020-01-01;Le règlement (UE) 2022/2554 est entré en vigueur après sa publication et s'applique à compter du 17 janvier 2025.;none_identified;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — Article 64 Entrée en vigueur et application Le présent règlement entre en vigueur le vingtième jour suivant celui de sa publication au Journal officiel de l’Union européenne . Il s’applique à partir du 17 janvier 2025 .
MIFID-R-001;MIFID;OBLIGATION;HIGH;validated;Directive 2014/65/UE (MIFID II);Article 24;http://publications.europa.eu/resource/cellar/056587cf-f1f8-11e3-8cd4-01aa75ed71a1.0009.03/DOC_1;2020-01-01;L'article 24 de la directive 2014/65/UE impose aux entreprises d'investissement d'agir d'une manière honnête, équitable et professionnelle qui serve au mieux les intérêts de leurs clients, et fixe les exigences générales d'information, notamment le caractère correct, clair et non trompeur des informations adressées aux clients.;identified_and_incorporated;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — Article 24 Principes généraux et information des clients 1. Les États membres exigent que, lorsqu’elles fournissent à des clients des services d’investissement ou, le cas échéant, des services auxiliaires, les entreprises d’investissement agissent d’une manière honnête, équitable et professionnelle qui serve au mieux les intérêts desdits clients et se conforment, en particulier, aux principes énoncés au présent article et à l’article 25. 2. Les entreprises d’investissement qui conçoivent des instruments financiers destinés à la vente aux clients veillent à ce que lesdits instruments financiers
MIFID-R-008;MIFID;RECORD_KEEPING;HIGH;validated;Directive 2014/65/UE (MIFID II);Article 16;http://publications.europa.eu/resource/cellar/056587cf-f1f8-11e3-8cd4-01aa75ed71a1.0009.03/DOC_1;2020-01-01;L'article 16 de la directive 2014/65/UE impose de conserver les enregistrements de tous les services, activités et transactions, d'une manière permettant à l'autorité compétente de reconstituer chaque étape essentielle du traitement de chaque transaction.;identified_and_incorporated;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — Article 16 Exigences organisationnelles 1. L’État membre d’origine impose aux entreprises d’investissement de satisfaire aux exigences organisationnelles figurant aux paragraphes 2 à 10 du présent article et à l’article 17. 2. Toute entreprise d’investissement met en place des politiques et des procédures permettant de garantir qu’elle-même ainsi que ses directeurs, ses salariés et ses agents liés respectent les obligations fixées dans la présente directive ainsi que les règles appropriées applicables aux transactions personnelles effectuées par ces personnes. 3. Toute entreprise d’investissem
MIFID-R-009;MIFID;OBLIGATION;HIGH;validated;Directive 2014/65/UE (MIFID II);Article 27;http://publications.europa.eu/resource/cellar/056587cf-f1f8-11e3-8cd4-01aa75ed71a1.0009.03/DOC_1;2020-01-01;L'article 27 de la directive 2014/65/UE impose de prendre toutes les mesures suffisantes pour obtenir, lors de l'exécution des ordres, le meilleur résultat possible pour le client, compte tenu du prix, du coût, de la rapidité, de la probabilité d'exécution et du règlement, de la taille et de la nature de l'ordre.;identified_and_incorporated;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — Article 27 Obligation d’exécuter les ordres aux conditions les plus favorables pour le client 1. Les États membres exigent des entreprises d’investissement qu’elles prennent toutes les mesures suffisantes pour obtenir, lors de l’exécution des ordres, le meilleur résultat possible pour leurs clients compte tenu du prix, du coût, de la rapidité, de la probabilité de l’exécution et du règlement, de la taille, de la nature de l’ordre ou de toute autre considération relative à l’exécution de l’ordre. Néanmoins, chaque fois qu’il existe une instruction spécifique donnée par les clients, l’entreprise
MIFID-R-010;MIFID;GOVERNANCE;MEDIUM;validated;Directive 2014/65/UE (MIFID II);Article 9;http://publications.europa.eu/resource/cellar/056587cf-f1f8-11e3-8cd4-01aa75ed71a1.0009.03/DOC_1;2020-01-01;L'article 9 de la directive 2014/65/UE fixe les exigences relatives à l'organe de direction des entreprises d'investissement, notamment sa responsabilité dans la définition et la surveillance des dispositifs de gouvernance assurant une gestion efficace et prudente.;identified_and_incorporated;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — Article 9 Organe de direction 1. Les autorités compétentes accordant l’agrément conformément à l’article 5 veillent à ce que les entreprises d’investissement et leurs organes de direction respectent les articles 88 et 91 de la directive 2013/36/UE. L’AEMF et l’ABE adoptent conjointement les orientations relatives aux éléments énumérés à l’article 91, paragraphe 12, de la directive 2013/36/UE. 2. Lorsqu’elles accordent l’agrément conformément à l’article 5, les autorités compétentes peuvent autoriser les membres de l’organe de direction à exercer une fonction de direction non exécutive de plus 
MIFID-R-011;MIFID;PROCEDURE;HIGH;validated;Règlement délégué (UE) 2017/565;Article 54;http://publications.europa.eu/resource/cellar/7c37494d-15d3-11e7-808e-01aa75ed71a1.0009.03/DOC_1;2022-08-02;L'article 54, paragraphe 2, du règlement délégué (UE) 2017/565 impose aux entreprises d'investissement d'obtenir de leurs clients ou clients potentiels toutes les informations nécessaires pour disposer d'une base suffisante permettant de déterminer que la transaction recommandée ou engagée répond aux objectifs d'investissement du client, y compris sa tolérance au risque et ses éventuelles préférences en matière de durabilité, que le client est financièrement en mesure de faire face à tout risque lié, et qu'il possède l'expérience et la connaissance nécessaires pour comprendre les risques inhérents à la transaction. Le paragraphe 7 du même article impose aux entreprises de prendre des mesures raisonnables pour garantir la fiabilité des informations recueillies auprès des clients.;identified_and_incorporated;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — 2. Les entreprises d'investissement déterminent la portée de l'information à recueillir auprès des clients en fonction des caractéristiques des services de conseil en investissement ou de gestion de portefeuille à fournir à ces clients. Les entreprises d'investissement obtiennent de leurs clients ou clients potentiels toutes les informations nécessaires pour que l'entreprise ait connaissance des faits essentiels les concernant et dispose d'une base suffisante pour déterminer, compte tenu de la nature et de la portée du service fourni, que la transaction qu'elle entend recommander ou engager da || RÉSERVES — l'URL désigne l'acte 02017R0565-20220802 alors que la source cite 32017R0565 : vérification conduite contre l'acte cité
SFDR-R-013;SFDR;OBLIGATION;HIGH;validated;Règlement (UE) 2019/2088 (SFDR);Article 13;http://publications.europa.eu/resource/cellar/4f50e277-1a53-11ea-8c1f-01aa75ed71a1.0009.02/DOC_1;2020-01-01;L'article 13 impose que les communications publicitaires ne contredisent pas les informations publiées au titre du règlement.;identified_and_incorporated;;primary_text_fetched;;;source_checked;;;;;;;;;;TEXTE OFFICIEL — Article 13 Communications publicitaires 1. Sans préjudice d’une législation sectorielle plus stricte, en particulier les directives 2009/65/CE, 2014/65/UE et (UE) 2016/97 et le règlement (UE) n o 1286/2014, les acteurs des marchés financiers et les conseillers financiers veillent à ce que leurs communications publicitaires ne contredisent pas les informations publiées en vertu du présent règlement. 2. Les autorités européennes de surveillance peuvent élaborer, par l’intermédiaire du comité mixte, des projets de normes techniques d’exécution pour déterminer la présentation type des informations
TAXO-R-002;SFDR;DEFINITION;HIGH;source_checked;Règlement (UE) 2020/852 (Taxonomie);Article 9;http://publications.europa.eu/resource/cellar/e5ba36a8-b454-11ea-bb7a-01aa75ed71a1.0009.03/DOC_1;2020-01-01;L'article 9 du règlement (UE) 2020/852 énumère six objectifs environnementaux : atténuation du changement climatique, adaptation au changement climatique, utilisation durable et protection des ressources aquatiques et marines, transition vers une économie circulaire, prévention et réduction de la pollution, et protection et restauration de la biodiversité et des écosystèmes.;none_identified;;primary_text_fetched;;;source_checked;;;;;;;;;;"TEXTE OFFICIEL — Article 9 Objectifs environnementaux Aux fins du présent règlement, constituent des objectifs environnementaux: a) l’atténuation du changement climatique; b) l’adaptation au changement climatique; c) l’utilisation durable et la protection des ressources aquatiques et marines; d) la transition vers une économie circulaire; e) la prévention et la réduction de la pollution; f) la protection et la restauration de la biodiversité et des écosystèmes."
